MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,Id,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,None,None,None,11,New,Partial,1197,58,14054,2006,2006,0,0,0,879,879,879,984,0,1863,2006,660,100,17,0,0,0,0,0,2006,219210
75,RM,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,None,None,None,7,ConLw,Normal,1198,65,8850,1916,1950,0,0,0,815,815,815,875,0,1690,1916,225,0,0,330,0,0,0,0,2006,144000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,1199,70,9100,2001,2001,0,0,0,1212,1212,1212,0,0,1212,2001,573,356,0,0,0,0,0,0,2009,178000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,Unf,2,TA,TA,Y,None,None,None,10,WD,Normal,1200,75,11235,1963,1979,51,547,0,504,1051,1382,0,0,1382,1974,459,0,82,0,0,0,0,0,2006,148000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,Shed,7,Oth,Abnorml,1201,71,9353,1970,1970,0,0,0,864,864,864,0,0,864,1972,280,0,0,0,0,0,0,0,2006,116050
60,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,3,WD,Normal,1202,80,10400,1998,1998,0,0,0,866,866,866,913,0,1779,1998,546,198,36,0,0,0,0,0,2009,197900
50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1,TA,TA,N,None,None,None,5,WD,Normal,1203,50,6000,1925,1997,0,0,0,884,884,884,464,0,1348,1960,216,0,0,208,0,0,0,0,2009,117000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,None,None,None,10,WD,Normal,1204,75,9750,2000,2001,171,0,0,1630,1630,1630,0,0,1630,2000,451,74,234,0,0,0,0,0,2009,213000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,MnPrv,None,7,WD,Normal,1205,78,10140,1975,1975,0,788,0,268,1056,1074,0,0,1074,1975,495,0,88,0,0,0,0,0,2006,153500
20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,None,None,None,6,WD,Normal,1206,90,14684,1990,1991,234,485,177,1496,2158,2196,0,0,2196,1990,701,84,70,0,0,0,0,0,2009,271900
20,RH,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1,TA,TA,Y,None,MnPrv,None,11,WD,Normal,1207,0,8900,1966,1966,0,1056,0,0,1056,1056,0,0,1056,1966,384,0,42,0,0,0,0,0,2006,107000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,5,WD,Normal,1208,70,9135,2003,2003,120,340,0,1342,1682,1700,0,0,1700,2003,544,192,23,0,0,0,0,0,2006,200000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,2,TA,TA,Y,None,None,None,10,WD,Normal,1209,70,7763,1962,1980,0,504,108,319,931,1283,0,0,1283,1980,506,0,0,0,0,0,0,0,2008,140000
20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,None,None,None,5,New,Partial,1210,85,10182,2006,2006,420,1220,0,440,1660,1660,0,0,1660,2006,500,322,50,0,0,0,0,0,2006,290000
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,None,GdPrv,Shed,5,WD,Normal,1211,70,11218,1992,1992,0,0,0,1055,1055,1055,790,0,1845,1992,462,635,104,0,0,0,0,400,2010,189000
50,RL,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0,0,2,0,4,1,TA,8,Typ,0,None,Basment,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,1212,152,12134,1988,2005,0,427,0,132,559,1080,672,0,1752,1988,492,325,12,0,0,0,0,0,2010,164000
30,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,1,TA,TA,N,None,None,None,8,WD,Normal,1213,50,9340,1941,1950,0,344,0,328,672,672,0,0,672,1941,234,0,113,0,0,0,0,0,2009,113000
80,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1,1,0,0,0,1,TA,3,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,5,WD,Normal,1214,0,10246,1965,2001,0,648,0,0,648,960,0,0,960,1965,364,88,0,0,0,0,0,0,2006,145000
85,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,5,WD,Normal,1215,69,10205,1962,1962,0,784,0,141,925,999,0,0,999,1962,300,150,72,0,0,0,0,0,2006,134500
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,RFn,1,TA,TA,Y,None,MnPrv,None,5,WD,Normal,1216,99,7094,1966,1966,0,180,374,340,894,894,0,0,894,1966,384,0,0,0,0,0,0,0,2007,125000
90,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,0,0,2,0,4,2,TA,8,Typ,0,None,Attchd,Unf,2,TA,TA,Y,None,None,None,4,WD,Normal,1217,68,8930,1978,1978,0,0,0,0,0,1318,584,0,1902,1978,539,0,0,0,0,0,0,0,2010,112000
20,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,9,New,Partial,1218,72,8640,2009,2009,72,936,0,364,1300,1314,0,0,1314,2009,552,135,112,0,0,0,0,0,2009,229456
50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,N,SBrkr,0,0,1,0,2,1,TA,3,Typ,0,None,None,None,0,None,None,N,None,None,None,7,WD,Normal,1219,52,6240,1947,1950,0,0,0,0,0,672,240,0,912,NA,0,0,0,0,0,0,0,0,2006,80500
160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,7,Typ,0,None,None,None,0,None,None,N,None,None,None,4,WD,Abnorml,1220,21,1680,1971,1971,236,0,0,672,672,672,546,0,1218,NA,0,201,0,0,0,0,0,0,2006,91500
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,11,WD,Abnorml,1221,66,7800,1964,1964,0,312,600,0,912,912,0,0,912,1964,288,0,0,0,0,0,0,0,2006,115000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,Unf,1,TA,TA,Y,None,None,None,8,WD,Normal,1222,55,8250,1968,1968,0,250,492,210,952,1211,0,0,1211,1968,322,0,63,0,0,0,0,0,2008,134000
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,None,GdWo,None,1,WD,Normal,1223,78,10496,1949,1950,320,196,0,844,1040,1168,678,0,1846,1949,315,0,0,0,0,0,0,0,2007,143000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,N,FuseA,0,0,2,0,4,1,TA,7,Mod,0,None,Detchd,Unf,2,TA,TA,Y,None,MnPrv,None,10,WD,Normal,1224,89,10680,1951,1951,44,756,0,1380,2136,2136,0,0,2136,1951,528,0,30,0,0,0,0,0,2006,137900
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,None,None,None,2,WD,Normal,1225,60,15384,2004,2005,0,724,0,64,788,788,702,0,1490,2004,388,100,75,0,0,0,0,0,2008,184000
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1,TA,TA,Y,None,MnWw,None,6,WD,Normal,1226,65,10482,1958,1958,63,507,0,81,588,1138,0,0,1138,1958,264,224,0,0,0,0,0,0,2007,145000
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,None,None,None,1,WD,Normal,1227,86,14598,2007,2007,74,0,0,894,894,894,1039,0,1933,2007,668,100,18,0,0,0,0,0,2008,214000
20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,0,2,1,Gd,5,Typ,0,None,Detchd,Unf,2,TA,TA,Y,None,None,None,12,WD,Normal,1228,72,8872,1965,2008,300,595,0,317,912,912,0,0,912,1992,576,0,240,0,0,0,0,0,2008,147000
120,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,None,None,None,10,New,Partial,1229,65,8769,2008,2008,766,1540,0,162,1702,1702,0,0,1702,2008,1052,0,72,0,0,224,0,0,2008,367294
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,0,2,0,4,1,TA,7,Maj1,0,None,Basment,Unf,1,TA,TA,Y,None,GdWo,None,8,WD,Normal,1230,70,7910,1960,1960,0,666,0,409,1075,1507,0,0,1507,1960,404,0,0,0,0,0,0,0,2008,127000
90,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,Shed,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,GasA,Ex,Y,SBrkr,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,RFn,2,TA,TA,N,None,None,Gar2,8,WD,Normal,1231,0,18890,1977,1977,1,498,211,652,1361,1361,1259,0,2620,1977,600,155,24,145,0,0,0,8300,2007,190000
90,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2,TA,TA,Y,None,GdWo,None,5,WD,Normal,1232,70,7728,1962,1962,120,803,0,303,1106,1190,0,0,1190,1962,540,0,18,0,0,0,0,0,2006,132500
90,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,0,0,2,0,2,2,TA,6,Typ,0,None,CarPort,Unf,2,TA,TA,Y,None,None,None,3,WD,Normal,1233,70,9842,1962,1962,0,0,0,0,0,1224,0,0,1224,1962,462,0,0,0,0,0,0,0,2007,101800
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,MnPrv,None,5,COD,Abnorml,1234,0,12160,1959,1959,180,1000,0,188,1188,1188,0,0,1188,1959,531,0,0,0,0,0,0,0,2010,142000
70,RH,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,0,0,1,1,4,1,TA,7,Typ,0,None,None,None,0,None,None,N,None,None,None,11,WD,Abnorml,1235,55,8525,1911,1950,0,0,0,940,940,1024,940,0,1964,NA,0,0,192,0,0,0,0,0,2008,130000
70,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,GasA,Gd,Y,FuseF,0,0,1,1,4,1,TA,9,Typ,0,None,Detchd,Unf,1,Fa,Fa,N,None,None,None,7,WD,Normal,1236,96,13132,1914,1950,0,0,0,747,747,892,892,0,1784,1914,180,203,40,0,0,0,0,0,2006,138887
160,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Gd,6,Typ,0,None,BuiltIn,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,1237,36,2628,2003,2003,106,0,0,764,764,764,862,0,1626,2003,474,0,27,0,0,0,0,0,2010,175500
60,RL,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,None,None,None,9,WD,Normal,1238,41,12393,2004,2005,0,0,0,847,847,847,1101,0,1948,2004,434,100,48,0,0,0,0,0,2006,195000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,2,TA,TA,Y,None,None,None,3,WD,Abnorml,1239,63,13072,2005,2005,0,0,0,1141,1141,1141,0,0,1141,2005,484,0,0,0,0,0,0,0,2006,142500
20,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,None,None,None,12,WD,Normal,1240,64,9037,2006,2006,32,428,0,1048,1476,1484,0,0,1484,2006,472,120,33,0,0,0,0,0,2007,265900
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,7,WD,Normal,1241,65,8158,2003,2003,252,550,0,334,884,884,884,0,1768,2003,543,0,63,0,0,0,0,0,2008,224900
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3,TA,TA,Y,None,None,None,6,New,Partial,1242,83,9849,2007,2007,0,0,0,1689,1689,1689,0,0,1689,2007,954,0,56,0,0,0,0,0,2007,248328
85,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,None,MnPrv,None,1,WD,Family,1243,85,10625,1974,1974,81,885,168,0,1053,1173,0,0,1173,1974,528,0,120,0,0,0,0,0,2010,170000
70,RL,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,BrkFace,Stucco,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,TA,TA,Y,None,None,None,6,WD,Normal,1245,0,11435,1929,1950,0,0,0,792,792,792,725,0,1517,1931,400,0,0,0,0,0,0,0,2006,230000
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,None,None,None,1,WD,Abnorml,1246,78,12090,1984,2003,74,0,0,585,585,1140,728,0,1868,1984,477,268,112,0,0,147,0,0,2007,178000
60,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,3,New,Partial,1247,65,8125,2005,2006,0,0,0,756,756,756,797,0,1553,2005,615,0,45,0,0,0,0,0,2006,186500
80,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,3,TA,TA,Y,None,None,None,5,WD,Normal,1248,0,12328,1976,1976,335,539,0,473,1012,1034,0,0,1034,1976,888,0,0,0,0,0,0,0,2010,169900
75,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,OthW,Fa,N,SBrkr,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,Fa,Fa,P,None,None,None,4,WD,Normal,1249,60,9600,1917,1950,0,319,0,416,735,1134,924,0,2058,1950,396,0,0,259,0,0,0,0,2008,129500
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,5,WD,Normal,1250,60,7200,1950,1950,0,534,96,246,876,988,0,0,988,1950,276,0,80,0,0,0,0,0,2007,119000
